FMAB;Maberzell;Maberzell;Bf
FMB;Mainz-Bischofsheim;Mz-Bischofsheim;Bf
FMB A;Mainz-Bischofsheim Überltg I;Mz-Bisch Überl I;Bft
FMB M;Mainz-Bischofsheim Mitte;Mz-Bischofshm Mi;Bft
FMB N;Mainz-Bischofsheim Überltg II;Mz-Bisch ÜberlII;Bft
FMB O;Mainz-Bischofsheim Ostseite;Mz-Bischofshm O;Bft
FMB P;Mainz-Bischofsheim Pbf;Mz-Bischofsh Pbf;Bft
FMB W;Mainz-Bischofsheim Westseite;Mz-Bischofshm We;Bft
FMBG;Marburg (Lahn);Marburg (Lahn);Bf
FMCK;Mücke (Hessen);Mücke (Hessen);Bf
FME;Mecklar;Mecklar;Bf
FMES;Messel;Messel;Bf
FMEU;Meudt (Westerw);Meudt (Westerw);Bf
FMEV;Meudt (Ww) Villeroy & Boch II;Meudt(Ww) V&B II;Anst
FMF;Mörfelden;Mörfelden;Bf
FMG;Mainz-Gustavsburg;Mz-Gustavsburg;Bf
FMGN;Mainz-Gustavsburg Hafen;Mz-Gustavsbg Hf;Bft
FMGO;Mainz-Gonsenheim;Mainz-Gonsenheim;Bf
FMGR;Höchst-Mümling-Grumbach;Mümling-Grumbach;Bf
FMHF;Espenau-Mönchehof;Esp-Mönchehof;Bf
FMHN;Münchhausen;Münchhausen;Bf
FMI;Michelstadt;Michelstadt;Bf
FMIC;Michelbach (Unterfr);Michelbach (Ufr);NE-Bf
FMICH;Michelbach (Unterfr) Herrnmühle;Michelb Herrnm;NE-Hp
FMK;Mainz-Kastel;Mainz-Kastel;Bf
FMLA;Frankfurt Mainzer Landstraße;Mainzer Landstr;Bf
FMLS;Melsungen;Melsungen;Bf
FMLSS;Melsungen Süd;Melsungen Süd;Bft
FMM;Mainz-Mombach;Mainz-Mombach;Bft
FMMB;Mainz-Marienborn;Mainz-Marienborn;Bf
FMOE;Mömbris-Mensengesäß;Mömbris-Menseng;NE-Hp
FMOES;Mömbris-Strötzbach;Strötzbach;NE-Bf
FMOF;Niederahr Fuchs'sche Tongruben;Niederahr Tongr;Anst
FMOH;Raunheim Mönchhof;Mönchhof;Abzw
FMOR;Morschheim;Morschheim;NE-Anst
FMOS;Moschheim;Moschheim;Bf
FMOW;Raunheim Mönchwald;Mönchwald;Abzw
FMR;Marbach (Kr Fulda);Marbach/Fulda;Bf
FMS;Mainz - Römisches Theater;Mz-Römisches Th;Bf
FMSH;Monsheim;Monsheim;Bf
FMST;Frankfurt Main-Neckar-Brücke;Main-Neckar-Br;Abzw
FMT;Montabaur (Fernbahn);Montabaur;Bf
FMTN;Montabaur (Regio);Montabaur(Regio);Bf
FMTS;Montabaur Selbach;Selbach;Anst
FMUL;Frankfurt (Main) Mühlberg;Ffm Mühlberg;Bft
FMWG;Mainz-Weisenau Gbf;Mz-Weisenau Gbf;Bf
FMZ;Mainz Hbf;Mainz Hbf;Bf
FMZ A;Mainz Pbf/Gbf;Mainz Pbf/Gbf;Bft
FMZ G;Mainz Gbf;Mainz Gbf;Bft
FNAP;Neu-Anspach;Neu-Anspach;NE-Bf
FNAS;Nassau (Lahn);Nassau (Lahn);Bf
FNCH;Niederbrechen;Niederbrechen;Bf
FND;Nidda;Nidda;Bf
FNDA;Niederahr;Niederahr;Anst
FNDH;Niederheimbach;Niederheimbach;Bf
FNF;Neuhof (Kr Fulda);Neuhof(Kr Fulda);Bf
FNF N;Neuhof Nord;Neuhof Nord;Bft
FNG;Niederkaufungen;Niederkaufungen;NE-Bf
FNGM;Niederkaufungen Mitte;Niederkauf Mitte;NE-Bf
FNH;Niederhöchstadt;Niederhöchstadt;Bf
FNHA;Niederhone;Niederhone;NE-Abzw
FNI;Frankfurt-Niederrad;Ff-Niederrad;Bf
FNI B;Frankfurt-Niederrad Brücke;Ff-Niederrad Brü;Bft
FNIA;Niederaula;Niederaula;Bf
FNIE;Niederdorfelden;Niederdorfelden;Bf
FNIH;Niedersteinbach;Niedersteinbach;NE-Hp
FNIJ;Niederjossa;Niederjossa;Bf
FNIP;Nippe;Nippe;NE-Bf
FNIR;Nierstein;Nierstein;Bft
FNIS;Neu-Isenburg;Neu-Isenburg;Bf
FNISA;Neu-Isenburg ARZ;Neu-Isenburg ARZ;Bft
FNIZ;Niederzeuzheim;Niederzeuzheim;Bf
FNK;Haunetal-Neukirchen;Haunetal-Neukch;Bf
FNL;Niederwalgern;Niederwalgern;Bf
FNMB;Naumburg (Bz Kassel);Naumburg (Ksl);NE-Bf
FNO;Nieder Ohmen;Nieder Ohmen;Bf
FNOF;Nieder Ofleiden;Nieder Ofleiden;Anst
FNOL;Nieder-Olm;Nieder Olm;Bf
FNOM;Nieder Ofleiden MHI;Nd Ofleiden MHI;Anst
FNRI;Rodgau-Nieder Roden Industriestammgleis;Rdg-Nd Roden Igl;Awanst
FNRW;Nieder Wöllstadt;Nieder Wöllstadt;Bf
FNSD;Niedernhausen (Taunus);Niedernhsn (Ts);Bf
FNSM;Neustadt (Kr Marburg);Neustadt(Kr Mbg);Bf
FNU;Nauheim (b Groß-Gerau);Nauheim(b Gr-Ge);Bf
FO;Offenbach (Main) Hbf;Offenbach(M) Hbf;Bf
FO G;Offenbach (Main) Gbf;Offenbach(M) Gbf;Bft
FO M;Offenbach (Main) Hbf Mitte;Offenbach Mitte;Bft
FOBE;Oberhörgern-Eberstadt;Oberhörgn-Eberst;NE-Bf
FOBI;Offenbach-Bieber;Offenbach-Bieber;Bf
FOBN;Oberhaun;Oberhaun;Bf
FOBW;Oberwesel;Oberwesel;Bf
FOE;Oestrich-Winkel;Oestr-Winkel;Bf
FOHF;Osthofen;Osthofen;Bf
FOKK;Oberkaufungen DRK-Klinik;Oberkaufu DRK-Kl;NE-Bf
FOKL;Offenbach-Kaiserlei;Offenb-Kaiserlei;Bf
FOKN;Oberkaufungen;Oberkaufungen;NE-Bf
FOLM;Offenbach Ledermuseum;Offenb Ledermus;Bf
FOMP;Offenbach Marktplatz;Offenb Marktpl;Bf
FONH;Eschwege-Niederhone;Eschw-Niederhone;NE-Hp
FOO;Offenbach (Main) Ost;Offenbach(M) Ost;Bft
FOPN;Oppershofen;Oppershofen;NE-Hp
FOPP;Oppenheim;Oppenheim;Bf
FORA;Ober Ramstadt;Ober Ramstadt;Bf
FORD;Rödermark-Ober Roden;Rödermk-Ober Rod;Bf
FOST;Frankfurt (Main) Ostendstraße;Ffm Ostendstraße;Bft
FOTS;Obertshausen (Kr Offenbach);Obertshsn(Kr Of);Bf
FOU;Oberursel (Taunus);Oberursel (Ts);Bf
FOV;Vellmar-Obervellmar;V-Obervellmar;Bf
FOW;Ober Widdersheim;Ober Widdersheim;Bf
FOW;Ober-Widdersheim;Ober-Widdersheim;Bf
FPAP;Papierfabrik;Papierfabrik;Bf
FPAPK;Kaufungen Papierfabrik KVG;Papierfabrik;NE-Hp
FPF;Pfahlgraben;Pfahlgraben;Bf
FPOL;Pohlgöns;Pohlgöns;NE-Bf
FRA;Raunheim;Raunheim;Bf
FRDH;Rüdesheim (Rhein);Rüdesheim (Rh);Bf
FREI;Reinheim (Odenw);Reinheim (Odenw);Bf
FRH;Frankfurt-Rödelheim;Ff-Rödelheim;Bf
FRHM;Reichelsheim (Wetterau);Reichelshm/Wett;Bf
FROB;Rockenberg;Rockenberg;NE-Bf
FROE;Rödgen;Rödgen;Anst
FROS;Rosbach v d Höhe;Rosbach v d Höhe;Bf
FRSA;Wehretal-Reichensachsen;W-Reichensachsen;Bf
FRSK;Reiskirchen (Kr Gießen);Reiskir (Kr Gie);Bf
FRUE;Rüsselsheim;Rüsselsheim;Bf
FRUO;Rüsselsheim Opelwerk;Rüsselshm Opelw;Bft
FRW;Hanau Rauschwald;Rauschwald;Abzw
FSA;Steinau (Straße);Steinau (Straße);Bf
FSB;Saalburg (Taunus);Saalburg (Ts);NE-Bf
FSBA;Schlierbach (Kr Schwalm-Eder);Schlierb(S-Eder);Bf
FSBN;Schimborn;Schimborn;NE-Hp
FSEL;Seligenstadt (Hess);Seligenst (Hess);Bf
FSF;Bad Salzschlirf;Bad Salzschlirf;Bf
FSFZ;Steinefrenz;Steinefrenz;Bf
FSGO;St Goar;St Goar;Bf
FSHF;Frankfurt (Main) Schlachthof;Ffm Schlachthof;Bft
FSI;Sinn;Sinn;Bf
FSK;Schöllkrippen;Schöllkrippen;NE-Bf
FSLB;Langenselbold;Langenselbold;Bf
FSLH;Saulheim;Saulheim;Bf
FSNH;Schneidhain;Schneidhain;NE-Hp
FSO;Frankfurt-Sossenheim;Ff-Sossenheim;Bft
FSON;Sontra;Sontra;Bf
FSP;Frankfurt am Main Stadion;Ffm Stadion;Bf
FSP S;Frankfurt am Main Stadion Süd;Ffm Stadion Süd;Bft
FSPE;Staufenberg-Speele;Staufenb-Speele;Bf
FSPO;Dreieich-Sprendlingen;Dreieich-Sprendl;Bf
FSPR;Sprendlingen (Rheinhess);Sprendlgen (Rhh);Bf
FSPRN;Sprendlingen Nord;Sprendl Nord;Bft
FSPRS;Sprendlingen Süd;Sprendl Süd;Bft
FSR;Sarnau Bbf;Sarnau Bbf;Bf
FST;Staffel;Staffel;Bf
FSTA;Stadtallendorf;Stadtallendorf;Bf
FSTE;Mainaschaff Steinerts;Steinerts;Abzw
FSTF;Steinfurth;Steinfurth;NE-Bf
FSTH;Stockhausen (Lahn);Stockhausen (La);Bf
FSTK;Stockstadt (Main);Stockstadt (M);Bf
FSTM;Glauburg-Stockheim;Glaub-Stockheim;Bf
FSTN;Weiterstadt Stockschneise;Stockschneise;Abzw
FSTZ;Sterbfritz;Sterbfritz;Bf
FSUE;Schlüchtern;Schlüchtern;Bf
FSUEZ;Schlüchtern Ziegenberg;Ziegenberg;Bft
FSWF;Frankfurt-Schwanheim Fernbahn;Ff-Schwanheim F;Abzw
FSWG;Schweinsberg;Schweinsberg;Anst
FSWS;Frankfurt-Schwanheim S-Bahn;Ff-Schwanheim S;Abzw
FTM;Flörsheim Taubertsmühle;Taubertsmühle;Awanst
FTRF;Treischfeld;Treischfeld;Bf
FTS;Treysa;Treysa;Bf
FTWS;Twistesee;Twistesee;Bf
FUCH;Rödermark-Urberach;Rödermk-Urberach;Bf
FULB;Frankfurt-Unterliederbach;Ffm-U liederbach;NE-Hp
FUR;Uhlerborn;Uhlerborn;Bf
FUS;Usseln;Usseln;Bf
FUSI;Usingen;Usingen;NE-Bf
FUT;Uttershausen;Uttershausen;Abzw
FVA;Volkmarsen;Volkmarsen;Bf
FVI;Frankenberg (Eder) Viermünden;Viermünden;Bf
FVL;Bad Vilbel;Bad Vilbel;Bf
FVOE;Vellmar Osterberg/EKZ;Osterberg/EKZ;Bft
FW;Wiesbaden Hbf;Wiesbaden Hbf;Bf
FWAA;Wallau (Lahn) Anst;Wallau (L) Anst;Anst
FWAB;Wabern (Bz Kassel);Wabern (Bz Ksl);Bf
FWAD;Wallenrod;Wallenrod;Bf
FWAE;Wächtersbach;Wächtersbach;Bf
FWB;Wiesbaden-Biebrich;Ws-Biebrich;Bft
FWB A;Wiesbaden-Biebrich Ültg;Ws-Biebrich Ült;Bft
FWBG;Westerburg;Westerburg;Bf
FWEF;Wiesbaden-Erbenheim Flughafen;Ws-Erbenh Flugh;Awanst
FWEH;Wehrheim;Wehrheim;NE-Bf
FWEI;Ahnatal-Weimar;Ahnatal-Weimar;Bf
FWER;Werlau;Werlau;Bf
FWF;Walldorf (Hess);Walldorf (Hess);Bf
FWFG;Wolfgang (Kr Hanau);Wolfgang;Bf
FWFH;Wolfhagen;Wolfhagen;Bf
FWG;Weilburg;Weilburg;Bf
FWH;Groß-Umstadt-Wiebelsbach;Gr-U-Wiebelsbach;Bf
FWHF;Worms Hafen;Worms Hafen;Anst
FWHM;Wahlheim (Kr Alzey);Wahlhm(Kr Alzey);NE-Hp Anst
FWI;Weiterstadt;Weiterstadt;Bf
FWIG;Wiesbaden-Igstadt;Ws-Igstadt;Bf
FWIR;Wirtheim;Wirtheim;Bf
FWKI;Wabern Kimm;Kimm;Awanst
FWL;Wilhelmsdorf (Taunus);Wilhelmsdorf/Ts;NE-Bf
FWLN;Willingen;Willingen;Bf
FWMD;Wallmerod (Westerw);Wallmerod/Westw;Bf
FWN;Oberursel-Weißkirchen/Steinbach;Ou-Weißk/Steinb;Bf
FWO;Wiesbaden Ost;Wiesbaden Ost;Bf
FWO A;Wiesbaden Ost Gbf Ültg;Ws Ost Gbf Ültg;Bft
FWO B;Wiesbaden Ost Gbf (B);Ws Ost Gbf (B);Bft
FWO G;Wiesbaden Ost Gbf;Ws Ost Gbf;Bft
FWOI;Worms Stadt Industriestammgleis;Stadt Worms Indg;Awanst
FWOR;Worms Hbf;Worms Hbf;Bf
FWORE;Worms Einmündung;Worms Einmündung;Bft
FWORG;Worms Gbf;Worms Gbf;Bft
FWR;Wetzlar;Wetzlar;Bf
FWR G;Wetzlar Gbf;Wetzlar Gbf;Bft
FWRR;Wörrstadt;Wörrstadt;Bf
FWRS;Wasserscheide Herrenwald FSTA;Wassersch. Herrw;Bf
FWRY;Wetzlar Propan Rheingas;Propan Rheingas;Bf
FWSA;Wiesbaden Salzbach;Salzbach;Bft Abzw
FWT;Wetter (Hess-Nass);Wetter (Hess-Na);Bf
FWTH;Wilsenroth;Wilsenroth;Bf
FWWN;Wiesbaden-Wäschbach Nord;Wäschbach Nord;Abzw
FWWS;Wiesbaden-Wäschbach Süd;Wäschbach Süd;Abzw
FWZN;Witzenhausen Nord;Witzenhausen N;Bf
FZB;Zierenberg;Zierenberg;Bf
FZEP;Zeppelinheim;Zeppelinheim;Bf
FZM;Zimmersrode;Zimmersrode;Bf
FZW;Zwingenberg (Bergstr);Zwingenbg/Bergst;Bf
HA;Altenbeken;Altenbeken;Bf
HAAK;Altenbeken (Kurve) Esig B/Asig Z;Altenbeken/Kurve;Bft
HAAT;Altenbeken (Tunnel) Esig F/Asig X;Altenbek./Tunnel;Bft
HABZ;Abelitz;Abelitz;Bf
HACC;Accum (Kr Friesland);Accum;Bf
HACH;Achim;Achim;Bf
HADB;Adelebsen;Adelebsen;Bf
HADF;Asendorf;Asendorf;NE-Bf
HADH;Adelheide;Adelheide;NE-Bf
HAHD;Annenheide;Annenheide;NE-Bf
HAHG;Altenhagen (Kr Celle);Altenhgn (Celle);NE-Bf
HAHM;Ahlem;Ahlem;Bf
HAHN;Ahausen;Ahausen;NE-Anst
HAHO;Ahlhorn;Ahlhorn;Bf
HAHS;Alfhausen;Alfhausen;Bf
HAL;Almstedt;Almstedt;Bf
HALE;Altenesch;Altenesch;NE-Hp Anst
HALF;Alfeld (Leine);Alfeld (Leine);Bf
HALG;Algermissen;Algermissen;Bf
HALS;Amelinghausen-Sottorf;Amelingh Sottorf;NE-Bf
HAMR;Achmer;Achmer;Bf
HANK;Ankum;Ankum;NE-Bf
HARS;Armsen;Armsen;NE-Bf
HART;Arbste;Arbste;NE-Hp
HASD;Aschendorf;Aschendorf;Bf
HASK;Altensalzkoth;Altensalzkoth;NE-Bf
HATB;Altenboitzen;Altenboitzen;NE-Bf
HAUG;Augustfehn;Augustfehn;Bf
HAVD;Alverdissen;Alverdissen;NE-Bf
HB;Bremen Hbf;Bremen Hbf;Bf
HB W;Bremen Hbf ehem Bwn;Brm Hbf ehem Bwn;Bft
HBA;Bassel;Bassel;NE-Anst
HBAE;Barßel;Barßel;NE-Bf
HBAG;Barenburg;Barenburg;Bf
HBAN;Banteln;Banteln;Bf
HBAS;Bassum;Bassum;Bf
HBAW;Bremen-Sebaldsbrück Wbf;Brm-Sebaldsb Wbf;Bf
HBB;Bremen-Burg;Bremen-Burg;Bf
HBBR;Bersenbrück;Bersenbrück;Bf
HBBT;Beedenbostel;Beedenbostel;NE-Bf
HBDD;Beddingen;Beddingen;Bf
HBDDN;Beddingen Nordkopf;Bedding Nordkopf;Bft
HBDDV;Beddingen VPS;Beddingen VPS;NE-Bft
HBDE;Bünde (Westf);Bünde (Westf);Bf
HBDS;Bünde Stadt Bünde;Stadt Bünde;Awanst
HBDV;Baden (Kr Verden);Baden /Kr Verden;Bf
HBEC;Bergen (b Celle);Bergen (b Celle);NE-Bf
HBED;Bad Bederkesa;Bad Bederkesa;NE-Bf
HBEG;Bega;Bega;NE-Anst
HBEI;Bad Eilsen;Bad Eilsen;NE-Bf
HBEK;Bleckede;Bleckede;NE-Bf
HBEM;Belm;Belm;Bf
HBER;Berne;Berne;Bf
HBES;Lübbecke Besta;Besta;Awanst
HBEX;Berxen;Berxen;NE-Hp
HBEZ;Benzen;Benzen;NE-Bf
HBFO;Bremen-Farge Ost;Bremen-Farge Ost;NE-Bf
HBG;Bremen-Grolland;Bremen-Grolland;NE-Bf
HBGA;Braunschweig RAUA;Braunschw RAUA;Anst
HBGD;Burgdorf;Burgdorf;Bf
HBGH;Barsinghausen;Barsinghausen;Bf
HBH;Bremerhaven Hbf;Bremerhaven Hbf;Bf
HBHA;Bad Harzburg;Bad Harzburg;Bf
HBHB;Bookholzberg;Bookholzberg;Bf
HBHE;Bergheim (Westf);Bergheim (Westf);Bf
HBHF;Bremerhaven Fischereihafen;Brhv Fischereihf;NE-Bf
HBHI;Bremen-Huchting BTE;Bremen-Hucht BTE;NE-Awanst
HBHID;Bremerhaven Imsumer Deich;Imsumer Deich;NE-Bft
HBHL;Bremerhaven-Lehe Pbf;Brh-Lehe Pbf;Bft
HBHLA;Bremerhaven-Lehe Abstellbahnhof;Brh-L Abstellbf;Bft
HBHM;Bremen-Hemelingen;Brm-Hemelingen;Bf
HBHNH;Bremerhaven Nordhafen;Brh Nordhafen;NE-Bft
HBHO;Bruchhausen Ost;Bruchhausen Ost;NE-Bf
HBHP;Bremerhaven-Speckenbüttel;Brh-Speckenbütt;Bft Abzw
HBHS;Bremerhaven Seehafen;Brh Seehafen;Bf
HBHSK;Bremerhaven Kaiserhafen;Brh Kaiserhafen;NE-Bft
HBHU;Bremen-Huchting;Bremen-Huchting;Awanst
HBHU;Bremen-Huchting;Bremen-Huchting;Bf
HBHV;Bruchhausen-Vilsen;Bruchhsn-Vilsen;NE-Bf
HBHW;Weddewarden Abzweig;Weddewarden Abzw;NE-Bft Abzw
HBHWT;Brhv Weddewarder Tief;Weddewarder Tief;NE-Bft
HBI;Bremen Inlandshafen;Brm Inlandshafen;NE-Bf
HBI F;Bremen Inlandshafen Stw If;Brm-Inlandshf If;Bft Abzw
HBIK;Brinkum (b Bremen);Brinkum (b Brm);NE-Bf
HBIP;Bispingen;Bispingen;NE-Bf
HBKB;Bückeburg;Bückeburg;Bf
HBKD;Beckedorf;Beckedorf;NE-Bf
HBKE;Brake (Unterweser);Brake/Unterweser;Bf
HBKG;Becklingen;Becklingen;NE-Anst
HBKL;Brakel (Kr Höxter);Brakel/Kr Höxter;Awanst
HBKM;Bremen Klinikum Nord/Beckedorf;Klinik Brm-Nord;NE-Bf
HBKN;Bokeloh (b Wunstorf);Bokeloh(b Wunst);NE-Bf
HBKO;Bremen Kreinsloger;Brm Kreinsloger;NE-Hp
HBKR;Bleckmar;Bleckmar;NE-Anst
HBLT;Bad Lauterberg;Bad Lauterberg;NE-Hp Anst
HBM;Bremen-Mahndorf;Bremen-Mahndorf;Bf
HBMA;Bartmannsholte;Bartmannsholte;Bf
HBME;Böhme;Böhme;NE-Bf
HBML;Bennemühlen;Bennemühlen;Bf
HBMN;Borkum (Nordseebad);Borkum (Nordsee);NE-Bf
HBMR;Borkum Reede;Borkum Reede;NE-Bf
HBMU;Bremen Mühlenstraße;Brm Mühlenstr;NE-Hp
HBN;Bremen-Neustadt;Bremen-Neustadt;Bf
HBNB;Bonenburg;Bonenburg;Bf
HBNE;Brome;Brome;NE-Bf
HBNF;Barnstorf (Han);Barnstorf (Han);Bf
HBNS;Benhausen;Benhausen;Bf
HBNT;Barnten;Barnten;Bf
HBOD;Bad Bodenteich;Bodenteich;Bf
HBOF;Bodenfelde;Bodenfelde;Bf
HBOI;Broistedt Nord;Broistedt Nord;NE-Bf
HBOM;Bohmte;Bohmte;Bf
HBON;Bremen-Oberneuland;Brm-Oberneuland;Bf
HBOO;Bohmte VLO;Bohmte VLO;NE-Bf
HBOZ;Bomlitz;Bomlitz;NE-Anst
HBR;Bremen Rbf;Bremen Rbf;Bf
HBR A;Bremen Rbf Ausfahrt;Bremen Rbf Ausf;Bft
HBR E;Bremen Rbf Einfahrt;Bremen Rbf Einf;Bft
HBR V;Bremen Rbf Abzw;Bremen Rbf Abzw;Bft Abzw
HBRB;Bremen-Blumenthal;Bremen-Blumenth;NE-Bf
HBRF;Bremen-Farge;Bremen-Farge;NE-Bf
HBRK;Bremen-Kirchhuchting;Brm-Kirchhuchtg.;NE-Bf
HBRM;Bramsche;Bramsche;Bf
HBRN;Bremen-Aumund;Bremen-Aumund;NE-Bf
HBRR;Bremen-Rönnebeck;Brm-Rönnebeck;NE-Bf
HBRS;Bremen Stahlwerke;Brm Stahlwerke;Bf
HBRU;Friesoythe Bruns;Bruns Friesoythe;NE-Anst
HBRV;Bremen-Aumund Vulkan;Brm-Aumund Vulk;NE-Anst
HBS;Braunschweig Hbf;Braunschweig Hbf;Bf
HBSAA;Bad Salzdetfurth Awanst;Salzdetfurth;Awanst
HBSB;Bremen-Sebaldsbrück;Brm-Sebaldsbrück;Bf
HBSE;Braunschweig-Rühme;Brg-Rühme;Bf
HBSG;Bösingfeld;Bösingfeld;NE-Bf
HBSH;Braunschweig Hafen;Brg Hafen;Anst
HBSL;Bösel;Bösel;NE-Bf
HBSN;Braunschweig Nordkurve;Brg Nordkurve;Awanst
HBSR;Braunschweig Rbf;Braunschweig Rbf;Bf
HBSS;Bissendorf;Bissendorf;Bf
HBSU;Braunschweig-Querum;Brg-Querum;Awanst
HBT;Boltersen;Boltersen;NE-Bf
HBTA;Bethen;Bethen;NE-Hp
HBTB;Brochterbeck;Brochterbeck;NE-Bf
HBTE;Barntrup (Extertalbahn);Barntrup (Exter);NE-Bf
HBTF;Bantorf;Bantorf;Bf
HBTH;Bad Bentheim;Bad Bentheim;Bf
HBTK;Bad Bentheim Kurzentrum;Bad Bentheim Kur;NE-Hp
HBTN;Bad Bentheim Nord;Bad Bentheim Nrd;NE-Bf
HBTNW;Bad Bentheim Nord Bentheimer Wald;Bentheimer Wald;NE-Bft
HBTU;Bremen Turnerstraße;Brm Turnerstr;NE-Hp
HBTV;Ibbenbüren Bocketal;Bocketal;NE-Bf
HBTW;Bentheimer Wald Abzw;Bentheimer Wald;NE-Abzw
HBUA;Schöningen Braunschweigische-Kohlen-Bw;BKB;Awanst
HBUE;Bruchmühlen;Bruchmühlen;Bf
HBUG;Hannover Burg;Hannover Burg;Bft
HBUH;Braunschweig-Buchhorst;Buchhorst Abzw;Abzw
HBUK;Buke;Buke;Bf
HBUM;Bruchhausen-Marktplatz;Bruchhsn-Marktpl;NE-Hp
HBUN;Bunnen;Bunnen;NE-Bf
HBV;Bremen-Vegesack;Bremen-Vegesack;Bf
HBVP;Broistedt;Broistedt;Awanst
HBVW;Salzgitter-Beddingen VW;Sz-Beddingen VW;Anst
HBWU;Bremerhaven-Wulsdorf;Brh-Wulsdorf;Bft
HBWW;Benitz-Wiswedel;Benitz-Wiswedel;NE-Bf
HC;Celle;Celle;Bf
HC G;Celle Gbf;Celle Gbf;Bft
HCB;Bergen (b Celle) Lagerbahnhof;Bergen(b C)Lager;NE-Bf
HCLP;Cloppenburg;Cloppenburg;Bf
HCN;Celle Nord;Celle Nord;NE-Bft
HCOR;Cordingen;Cordingen;Bf
HCRA;Croya;Croya;NE-Bf
HCV;Coevorden BE Awanst;Coevorden BE Awa;NE-Awanst
HCVO;Celle Vorstadt;Celle Vorstadt;NE-Bf
HCWB;Wietzenbruch;Wietzenbruch;Anst
HD;Delmenhorst;Delmenhorst;Bf
HD F;Delmenhorst Df;Delmenhorst Df;Bft
HDAG;Dahlinghausen;Dahlinghausen;NE-Hp
HDAS;Dassel;Dassel;NE-Bf
HDEI;Deichhausen;Deichhausen;NE-Hp
HDET;Dedelstorf;Dedelstorf;NE-Bf
HDHB;Dibbersen (b Bremen);Dibbersen(b Brm);NE-Anst
HDIP;Diepholz;Diepholz;Bf
HDLE;Döhle;Döhle;NE-Hp
HDMK;Dorfmark;Dorfmark;Bf
HDOG;Dollbergen;Dollbergen;Bf
HDOP;Dörpen;Dörpen;Bf
HDRB;Drebber;Drebber;Bf
HDRD;Drögennindorf;Drögennindorf;NE-Bf
HDRE;Drentwede;Drentwede;Bf
HDRO;Drohne;Drohne;Bf
HDSU;Delmenhorst Süd;Delmenhorst Süd;NE-Bft
HDTL;Dethlingen;Dethlingen;NE-Anst
HDTP;Dörentrup;Dörentrup;NE-Anst
HDUS;Dünsen;Dünsen;NE-Hp
HDVD;Dörverden;Dörverden;Bf
HE;Emden;Emden;Bf
HE;Emden Hbf;Emden Hbf;Bf
HEA;Emden Außenhafen;Emden Außenhafen;Bf
HEB;Einbeck-Salzderhelden;Einbeck-Salzderh;Bf
HEBA;Einbeck Otto-Hahn-Str;Eb Otto-Hahn-Str;NE-Hp
HEBG;Eichenberg;Eichenberg;Bf
HEBGN;Eichenberg Nordkopf;Eichenberg Nordk;Bft
HEBGO;Eichenberg Ostkopf;Eichenberg Ostk;Bft
HEBM;Einbeck Mitte;Einbeck Mitte;NE-Bf
HEBP;Einbeck PS-Speicher;Einb PS-Speicher;NE-Hp
HEBS;Ebstorf (Kr Uelzen);Ebstorf/KrUelzen;Bf
HED;Eldingen;Eldingen;NE-Bf
HEDM;Edesheim (Leine);Edesheim (L);Abzw
HEDS;Edesheim (Leine) Süd;Edesheim (L) Süd;Abzw
HEGL;Egestorf (b Lüneburg);Egestorf (Lüneb);NE-Bf
HEGT;Egestorf (Deister);Egestorf/Deister;Bf
HEHD;Melle Euer Heide;Euer Heide;Awanst
HEIL;Eilensen;Eilensen;NE-Hp
HEIZ;Eitze;Eitze;NE-Hp
HEKP;Espelkamp;Espelkamp;Bf
HELH;Ehlershausen;Ehlershausen;Bf
HELN;Elisabethfehn;Elisabethfehn;NE-Anst
HELS;Elsfleth;Elsfleth;Bf
HELZ;Elze (Han);Elze (Han);Bf
HEM;Emsbüren;Emsbüren;Awanst
HEMA;Empelde (Abzw);Empelde Abzw;Abzw
HEML;Emlichheim;Emlichheim;NE-Bf
HEMT;Emmerthal;Emmerthal;Bf
HENE;Bad Essen;Bad Essen;NE-Bf
HER;Emden Rbf;Emden Rbf;Bft
HERH;Erichshof;Erichshof;NE-Bf
HERT;Erbstorf;Erbstorf;NE-Bf
HERZ;Erbstorf Ziegelei;Erbstorf Ziegel;NE-Bf
HESC;Esche;Esche;NE-Bf
HESD;Eschede;Eschede;Bf
HESH;Ibbenbüren-Esch;Ibbenbüren-Esch;Bf
HESK;Emden Südkai;Emden Südkai;Bf
HESN;Essen (Oldb);Essen (Oldb);Bf
HESR;Escherde;Escherde;Bf
HEST;Estorf (Weser);Estorf (Weser);Bf
HETL;Etelsen;Etelsen;Bf
HETR;Eystrup;Eystrup;Bf
HETRN;Eystrup NE;Eystrup;NE-Bf
HEVA;Emden EVAG;Emden EVAG;Anst
HEVH;Evendorf-Hörpel;Evendorf-Hörpel;NE-Hp
HEVR;Eversen;Eversen;NE-Hp Anst
HEVW;Emden Hbf Volkswagenwerk;Emden Hbf VW;Bf
HEWA;Einswarden;Einswarden;Anst
HEYD;Eyendorf;Eyendorf;NE-Bf
HF;Fallersleben;Fallersleben;Bf
HFAH;Nordenham-Friedrich-August-Hütte;Fr-August-Hütte;Anst
HFAL;Bad Fallingbostel;Bad Fallingb;Bf
HFAS;Lingen (Ems) Faserwerke;Faserwerke;Awanst
HFLL;Frille;Frille;Bf
HFRE;Freden (Leine);Freden (Leine);Bf
HFRI;Friedland (Han);Friedland (Han);Bf
